sku_id,description,category,unit_cost,velocity_class,reorder_point,reorder_qty,last_cycle_count_date
HVAC-VLV-GATE-00248,"Gate Valve, 1""",Valves,207.12,B,25,52,2026-04-28
HVAC-MOT-CONDE-00249,"Condenser Fan Motor, 1/3 HP",Motor,196.06,C,2,3,2026-02-03
HVAC-MOT-PSC-00250,"PSC Motor, 1/3 HP",Motor,206.16,A,39,115,2026-04-27
HVAC-WH-GAS-00251,"Gas Water Heater, 40 gal",Water Heaters,660.23,C,16,42,2026-02-21
HVAC-REF-R410A-00252,"R-410A, 50lb jug",Refrigerant,341.99,B,24,40,2026-04-12
HVAC-CTL-SMART-00253,"Smart Thermostat, 120V",Controls,105.33,C,18,40,2026-01-23
HVAC-ELE-THHN-00254,"THHN Wire, 12 AWG",Electrical,45.86,B,14,22,2026-03-02
HVAC-ELE-EMT-00255,"EMT Conduit, 60A",Electrical,66.88,B,8,21,2026-06-12
HVAC-REF-R22-00256,"R-22, 25lb cylinder",Refrigerant,209.76,B,16,38,2026-06-21
HVAC-COMP-ROTAR-00257,"Rotary Compressor, 5 Ton 460V",Compressor,856.95,C,2,5,2026-01-30
HVAC-MOT-BLOWE-00258,"Blower Motor, 1/2 HP",Motor,213.01,C,2,4,2026-03-03
HVAC-ELE-DISCO-00259,"Disconnect Switch, 60A",Electrical,148.7,B,10,15,2026-04-10
HVAC-ELE-THHN-00260,"THHN Wire, 30A",Electrical,40.49,A,51,79,2026-08-10
HVAC-ELE-THHN-00261,"THHN Wire, 60A",Electrical,30.56,A,44,74,2026-06-15
HVAC-CTL-FURNA-00262,"Furnace Control Board, 70 MFD",Controls,56.36,C,22,38,2026-02-10
HVAC-CU-SOFT-00263,"Soft Copper Tubing, 5/8 in. x 50ft",Copper Tubing,78.84,C,12,30,2026-02-21
HVAC-ELE-EMT-00264,"EMT Conduit, 10 AWG",Electrical,72.84,A,50,128,2026-06-29
HVAC-VLV-BALL-00265,"Ball Valve, 2""",Valves,125.16,C,11,29,2026-03-19
HVAC-PIPE-CPVC-00266,"CPVC Pipe, 3/4""",Pipe & Fittings,133.37,C,18,41,2026-02-24
HVAC-ELE-CIRCU-00267,"Circuit Breaker, 10 AWG",Electrical,53.31,A,44,69,2026-06-21
HVAC-VLV-BALL-00268,"Ball Valve, 1""",Valves,51.69,C,2,5,2026-03-16
HVAC-REF-R32-00269,"R-32, 30lb tank",Refrigerant,203.74,B,23,61,2026-05-26
HVAC-ELE-THHN-00270,"THHN Wire, 30A",Electrical,143.39,C,7,12,2025-12-27
HVAC-MOT-PSC-00271,"PSC Motor, 1/2 HP",Motor,275.49,B,23,57,2026-05-29
HVAC-VLV-GATE-00272,"Gate Valve, 1""",Valves,80.29,C,5,13,2026-04-21
HVAC-ELE-THHN-00273,"THHN Wire, 20A",Electrical,27.81,C,13,26,2026-04-26
HVAC-CU-ACR-00274,"ACR Copper, 3/8 in. x 50ft",Copper Tubing,284.19,B,21,46,2026-03-25
HVAC-CU-ACR-00275,"ACR Copper, 1/4 in. x 50ft",Copper Tubing,86.34,B,16,38,2026-06-13
HVAC-CU-LINE-00276,"Line Set, 1/2 in. x 50ft",Copper Tubing,84.48,C,19,48,2026-01-19
HVAC-PIPE-CPVC-00277,"CPVC Pipe, 1""",Pipe & Fittings,27.87,A,53,118,2026-05-31
HVAC-MOT-ECM-00278,"ECM Motor, 1/4 HP",Motor,305.26,A,54,110,2026-06-21
HVAC-PIPE-PVC-00279,"PVC Pipe, 4""",Pipe & Fittings,41.14,C,2,4,2026-04-05
HVAC-VLV-PRESS-00280,"Pressure Reducing Valve, 3/4""",Valves,47.4,B,9,26,2026-03-22
HVAC-COMP-ROTAR-00281,"Rotary Compressor, 5 Ton 460V",Compressor,1173.1,C,10,16,2026-04-17
HVAC-PIPE-PVC-00282,"PVC Pipe, 1-1/2""",Pipe & Fittings,64.26,C,8,17,2026-04-09
HVAC-MOT-PSC-00283,"PSC Motor, 1/6 HP",Motor,133.44,C,4,10,2026-02-10
HVAC-PIPE-COPPE-00284,"Copper Fitting Elbow, 1/2""",Pipe & Fittings,27.35,A,47,130,2026-06-20
HVAC-ELE-DISCO-00285,"Disconnect Switch, 20A",Electrical,107.77,A,66,184,2026-05-30
HVAC-ELE-EMT-00286,"EMT Conduit, 20A",Electrical,45.0,B,17,39,2026-05-01
HVAC-REF-R410A-00287,"R-410A, 25lb cylinder",Refrigerant,171.32,B,19,55,2026-04-29
HVAC-CTL-CONTA-00288,"Contactor, 70 MFD",Controls,137.66,B,20,43,2026-06-24
HVAC-MOT-BLOWE-00289,"Blower Motor, 1/2 HP",Motor,685.0,B,22,55,2026-06-28
HVAC-REF-R454B-00290,"R-454B, 25lb cylinder",Refrigerant,336.86,C,16,47,2026-04-02
HVAC-WH-GAS-00291,"Gas Water Heater, 199k BTU",Water Heaters,563.25,B,11,23,2026-04-17
HVAC-PIPE-CPVC-00292,"CPVC Pipe, 3/4""",Pipe & Fittings,59.08,B,18,52,2026-04-19
HVAC-MOT-CONDE-00293,"Condenser Fan Motor, 3/4 HP",Motor,606.66,C,11,26,2026-03-02
HVAC-WH-ELECT-00294,"Electric Water Heater, 199k BTU",Water Heaters,1248.43,B,21,38,2026-03-25
HVAC-PIPE-PVC-00295,"PVC Pipe, 1-1/2""",Pipe & Fittings,98.54,C,17,42,2026-04-03
HVAC-CTL-SMART-00296,"Smart Thermostat, 120V",Controls,75.26,C,10,28,2026-03-24
HVAC-REF-R454B-00297,"R-454B, 50lb jug",Refrigerant,525.11,B,22,57,2026-04-15
HVAC-REF-R22-00298,"R-22, 12oz can",Refrigerant,457.15,A,48,130,2026-05-12
HVAC-ELE-EMT-00299,"EMT Conduit, 20A",Electrical,69.97,A,40,86,2026-05-19
HVAC-ELE-EMT-00300,"EMT Conduit, 30A",Electrical,42.32,C,6,11,2026-02-26
HVAC-PIPE-PEX-00301,"PEX Tubing, 2""",Pipe & Fittings,12.65,C,8,20,2026-04-09
HVAC-ELE-EMT-00302,"EMT Conduit, 12 AWG",Electrical,32.21,C,2,3,2026-05-05
HVAC-PIPE-CPVC-00303,"CPVC Pipe, 4""",Pipe & Fittings,21.68,C,2,5,2026-02-24
HVAC-CU-LINE-00304,"Line Set, 3/8 in. x 50ft",Copper Tubing,187.43,A,44,100,2026-04-03
HVAC-CU-SOFT-00305,"Soft Copper Tubing, 1/2 in. x 50ft",Copper Tubing,110.6,A,47,94,2026-06-23
HVAC-MOT-PSC-00306,"PSC Motor, 1/6 HP",Motor,347.55,A,38,91,2026-07-29
HVAC-ELE-EMT-00307,"EMT Conduit, 3/4 in.",Electrical,67.34,A,69,177,2026-05-20
HVAC-WH-ELECT-00308,"Electric Water Heater, 40 gal",Water Heaters,760.46,C,14,22,2026-02-21
HVAC-ELE-CIRCU-00309,"Circuit Breaker, 20A",Electrical,66.38,C,7,11,2026-03-07
HVAC-ELE-THHN-00310,"THHN Wire, 10 AWG",Electrical,26.52,A,36,97,2026-06-12
HVAC-COMP-ROTAR-00311,"Rotary Compressor, 4 Ton 460V",Compressor,1605.18,B,11,26,2026-06-22
HVAC-COMP-VARIA-00312,"Variable Speed Compressor, 3 Ton 230V",Compressor,889.87,C,2,3,2026-02-01
HVAC-CU-SOFT-00313,"Soft Copper Tubing, 3/8 in. x 50ft",Copper Tubing,147.75,A,48,109,2026-07-09
HVAC-WH-ELECT-00314,"Electric Water Heater, 199k BTU",Water Heaters,426.45,B,15,44,2026-04-16
HVAC-ELE-EMT-00315,"EMT Conduit, 12 AWG",Electrical,44.9,A,53,123,2026-04-29
HVAC-CTL-CAPAC-00316,"Capacitor, 40A",Controls,84.08,C,9,24,2026-03-14
HVAC-PIPE-CAST-00317,"Cast Iron Pipe, 1-1/2""",Pipe & Fittings,43.39,C,12,21,2026-03-10
HVAC-CU-ACR-00318,"ACR Copper, 3/8 in. x 50ft",Copper Tubing,67.1,B,8,21,2026-03-04
HVAC-ELE-EMT-00319,"EMT Conduit, 30A",Electrical,33.7,B,14,29,2026-04-01
HVAC-ELE-DISCO-00320,"Disconnect Switch, 10 AWG",Electrical,28.85,B,14,33,2026-04-17
HVAC-ELE-THHN-00321,"THHN Wire, 12 AWG",Electrical,30.51,C,25,69,2026-02-14
HVAC-ELE-THHN-00322,"THHN Wire, 10 AWG",Electrical,48.28,A,48,115,2026-06-13
HVAC-ELE-CIRCU-00323,"Circuit Breaker, 20A",Electrical,55.45,C,6,12,2026-04-17
HVAC-REF-R407C-00324,"R-407C, 25lb cylinder",Refrigerant,184.73,A,49,104,2026-03-24
HVAC-VLV-GATE-00325,"Gate Valve, 1/2""",Valves,126.4,C,21,62,2026-01-31
HVAC-MOT-ECM-00326,"ECM Motor, 1/2 HP",Motor,183.42,C,12,19,2026-01-12
HVAC-ELE-THHN-00327,"THHN Wire, 30A",Electrical,30.92,B,18,36,2026-05-29
HVAC-ELE-DISCO-00328,"Disconnect Switch, 20A",Electrical,54.29,B,20,56,2026-05-19
HVAC-ELE-EMT-00329,"EMT Conduit, 30A",Electrical,186.56,C,2,3,2026-02-16
HVAC-ELE-THHN-00330,"THHN Wire, 30A",Electrical,138.21,C,17,37,2026-04-07
HVAC-MOT-BLOWE-00331,"Blower Motor, 3/4 HP",Motor,164.68,B,23,67,2026-04-23
HVAC-WH-ELECT-00332,"Electric Water Heater, 50 gal",Water Heaters,782.89,B,24,39,2026-05-23
HVAC-CU-SOFT-00333,"Soft Copper Tubing, 1/2 in. x 50ft",Copper Tubing,96.85,C,2,4,2026-01-13
HVAC-ELE-THHN-00334,"THHN Wire, 20A",Electrical,25.09,C,16,47,2026-02-11
HVAC-ELE-CIRCU-00335,"Circuit Breaker, 3/4 in.",Electrical,76.78,A,47,129,2026-06-07
HVAC-COMP-ROTAR-00336,"Rotary Compressor, 2.5 Ton 230V",Compressor,1450.9,C,26,43,2026-02-18
HVAC-ELE-DISCO-00337,"Disconnect Switch, 3/4 in.",Electrical,67.64,C,5,12,2026-02-14
HVAC-PIPE-PVC-00338,"PVC Pipe, 4""",Pipe & Fittings,11.43,C,2,4,2026-04-10
HVAC-MOT-BLOWE-00339,"Blower Motor, 1/4 HP",Motor,143.13,C,12,27,2025-12-27
HVAC-WH-ELECT-00340,"Electric Water Heater, 50 gal",Water Heaters,753.0,C,7,14,2026-02-04
HVAC-COMP-SCROL-00341,"Scroll Compressor, 2.5 Ton 230V",Compressor,1781.34,C,7,13,2026-02-12
HVAC-REF-R22-00342,"R-22, 25lb cylinder",Refrigerant,324.29,B,18,36,2026-05-18
HVAC-CU-LINE-00343,"Line Set, 3/8 in. x 50ft",Copper Tubing,121.39,B,12,32,2026-04-24
HVAC-MOT-BLOWE-00344,"Blower Motor, 1/2 HP",Motor,424.6,C,7,12,2026-02-05
HVAC-ELE-THHN-00345,"THHN Wire, 60A",Electrical,48.88,C,12,20,2026-05-16
HVAC-ELE-CIRCU-00346,"Circuit Breaker, 12 AWG",Electrical,48.66,B,15,44,2026-05-01
HVAC-MOT-CONDE-00347,"Condenser Fan Motor, 1/2 HP",Motor,166.62,B,24,54,2026-06-19
HVAC-VLV-PRESS-00348,"Pressure Reducing Valve, 2""",Valves,31.44,B,12,29,2026-04-30
HVAC-CTL-CONTA-00349,"Contactor, 70 MFD",Controls,100.61,B,24,38,2026-05-24
HVAC-ELE-CIRCU-00350,"Circuit Breaker, 10 AWG",Electrical,51.5,A,48,142,2026-04-26
HVAC-PIPE-COPPE-00351,"Copper Fitting Elbow, 1-1/2""",Pipe & Fittings,25.88,C,5,8,2026-03-18
HVAC-ELE-DISCO-00352,"Disconnect Switch, 12 AWG",Electrical,37.24,C,3,6,2026-03-11
HVAC-CU-ACR-00353,"ACR Copper, 5/8 in. x 50ft",Copper Tubing,180.21,B,21,51,2026-06-11
HVAC-ELE-THHN-00354,"THHN Wire, 20A",Electrical,21.75,B,2,4,2026-03-28
HVAC-CU-SOFT-00355,"Soft Copper Tubing, 1/2 in. x 50ft",Copper Tubing,96.42,A,48,124,2026-05-04
HVAC-ELE-EMT-00356,"EMT Conduit, 20A",Electrical,33.97,C,3,6,2026-05-18
HVAC-MOT-ECM-00357,"ECM Motor, 1 HP",Motor,210.58,C,11,25,2026-03-31
HVAC-CU-LINE-00358,"Line Set, 3/8 in. x 50ft",Copper Tubing,110.22,B,29,50,2026-04-30
HVAC-CTL-CONTA-00359,"Contactor, 24V",Controls,48.17,A,42,92,2026-05-05
HVAC-VLV-GATE-00360,"Gate Valve, 1/2""",Valves,161.1,B,9,25,2026-06-13
HVAC-MOT-CONDE-00361,"Condenser Fan Motor, 1/6 HP",Motor,143.56,B,18,38,2026-03-22
HVAC-PIPE-COPPE-00362,"Copper Fitting Elbow, 3/4""",Pipe & Fittings,141.08,B,25,62,2026-05-10
HVAC-PIPE-COPPE-00363,"Copper Fitting Elbow, 1-1/2""",Pipe & Fittings,56.38,A,45,108,2026-06-01
HVAC-CTL-CONTA-00364,"Contactor, 45 MFD",Controls,103.3,B,20,45,2026-05-18
HVAC-PIPE-PVC-00365,"PVC Pipe, 1-1/2""",Pipe & Fittings,35.48,B,14,22,2026-05-02
HVAC-COMP-SCROL-00366,"Scroll Compressor, 3 Ton 230V",Compressor,790.78,C,5,10,2026-02-24
HVAC-VLV-PRESS-00367,"Pressure Reducing Valve, 1""",Valves,130.94,B,12,21,2026-04-05
HVAC-REF-R454B-00368,"R-454B, 30lb tank",Refrigerant,411.29,A,59,143,2026-05-19
HVAC-ELE-THHN-00369,"THHN Wire, 12 AWG",Electrical,34.84,C,2,3,2026-04-08
HVAC-PIPE-PVC-00370,"PVC Pipe, 4""",Pipe & Fittings,44.97,B,30,46,2026-04-09
HVAC-VLV-GATE-00371,"Gate Valve, 1""",Valves,200.62,B,37,97,2026-03-13
HVAC-WH-TANKL-00372,"Tankless Water Heater, 75 gal",Water Heaters,625.97,B,24,69,2026-03-24
HVAC-VLV-CHECK-00373,"Check Valve, 3/4""",Valves,30.29,B,13,27,2026-05-13
HVAC-CTL-CONTA-00374,"Contactor, 120V",Controls,68.67,B,36,101,2026-05-29
HVAC-REF-R407C-00375,"R-407C, 12oz can",Refrigerant,393.43,C,5,13,2026-04-11
HVAC-VLV-BALL-00376,"Ball Valve, 1/2""",Valves,53.93,C,6,16,2026-02-21
HVAC-MOT-BLOWE-00377,"Blower Motor, 1 HP",Motor,299.59,C,20,49,2026-02-03
HVAC-MOT-CONDE-00378,"Condenser Fan Motor, 1/6 HP",Motor,254.76,C,9,24,2026-04-09
HVAC-ELE-CIRCU-00379,"Circuit Breaker, 10 AWG",Electrical,20.43,B,14,38,2026-04-25
HVAC-VLV-PRESS-00380,"Pressure Reducing Valve, 1/2""",Valves,72.7,C,10,19,2026-01-09
HVAC-MOT-CONDE-00381,"Condenser Fan Motor, 3/4 HP",Motor,283.56,C,28,78,2026-01-06
HVAC-MOT-ECM-00382,"ECM Motor, 1/3 HP",Motor,201.48,B,30,45,2026-04-05
HVAC-CTL-CAPAC-00383,"Capacitor, 120V",Controls,46.59,C,2,5,2026-02-05
HVAC-CTL-RELAY-00384,"Relay, 70 MFD",Controls,56.07,A,48,111,2026-07-05
HVAC-MOT-BLOWE-00385,"Blower Motor, 1/6 HP",Motor,438.25,B,24,42,2026-04-04
HVAC-CU-SOFT-00386,"Soft Copper Tubing, 3/8 in. x 50ft",Copper Tubing,104.8,C,17,44,2026-03-20
HVAC-CTL-CAPAC-00387,"Capacitor, 45 MFD",Controls,42.5,C,8,13,2026-04-14
HVAC-ELE-EMT-00388,"EMT Conduit, 60A",Electrical,143.34,B,25,70,2026-05-07
HVAC-VLV-CHECK-00389,"Check Valve, 1""",Valves,159.61,C,4,8,2026-04-21
HVAC-ELE-DISCO-00390,"Disconnect Switch, 3/4 in.",Electrical,33.86,A,37,91,2026-05-03
HVAC-PIPE-PVC-00391,"PVC Pipe, 1-1/2""",Pipe & Fittings,21.84,A,70,163,2026-06-06
HVAC-MOT-CONDE-00392,"Condenser Fan Motor, 1/2 HP",Motor,347.82,A,66,125,2026-05-04
HVAC-PIPE-CPVC-00393,"CPVC Pipe, 2""",Pipe & Fittings,79.43,C,12,19,2026-03-02
HVAC-REF-R407C-00394,"R-407C, 25lb cylinder",Refrigerant,351.44,A,48,128,2026-06-23
HVAC-MOT-BLOWE-00395,"Blower Motor, 3/4 HP",Motor,309.82,A,57,98,2026-08-18
HVAC-CTL-CONTA-00396,"Contactor, 70 MFD",Controls,74.45,B,14,33,2026-06-20
HVAC-PIPE-PEX-00397,"PEX Tubing, 1""",Pipe & Fittings,48.67,C,7,14,2026-02-24
HVAC-VLV-BALL-00398,"Ball Valve, 2""",Valves,54.65,C,17,46,2026-02-12
HVAC-PIPE-PVC-00399,"PVC Pipe, 4""",Pipe & Fittings,10.86,B,12,28,2026-03-21
HVAC-CTL-FURNA-00400,"Furnace Control Board, 70 MFD",Controls,85.02,A,46,89,2026-07-13
HVAC-COMP-ROTAR-00401,"Rotary Compressor, 4 Ton 460V",Compressor,1213.38,B,5,13,2026-03-26
HVAC-PIPE-CAST-00402,"Cast Iron Pipe, 2""",Pipe & Fittings,16.45,B,24,40,2026-05-11
HVAC-ELE-THHN-00403,"THHN Wire, 10 AWG",Electrical,37.46,B,2,4,2026-04-19
HVAC-WH-EXPAN-00404,"Expansion Tank, 199k BTU",Water Heaters,573.03,C,21,50,2026-03-15
HVAC-CU-ACR-00405,"ACR Copper, 5/8 in. x 50ft",Copper Tubing,86.32,C,11,27,2026-02-18
HVAC-REF-R22-00406,"R-22, 30lb tank",Refrigerant,180.19,B,19,54,2026-05-02
HVAC-PIPE-PEX-00407,"PEX Tubing, 3/4""",Pipe & Fittings,18.99,C,2,5,2026-03-27
HVAC-PIPE-PVC-00408,"PVC Pipe, 3/4""",Pipe & Fittings,33.05,B,31,48,2026-05-04
HVAC-MOT-BLOWE-00409,"Blower Motor, 3/4 HP",Motor,143.14,C,2,4,2026-02-26
HVAC-ELE-THHN-00410,"THHN Wire, 60A",Electrical,48.97,C,13,37,2026-03-10
HVAC-WH-EXPAN-00411,"Expansion Tank, 75 gal",Water Heaters,572.66,A,54,102,2026-06-13
HVAC-VLV-CHECK-00412,"Check Valve, 3/4""",Valves,75.14,C,14,30,2026-04-08
HVAC-COMP-ROTAR-00413,"Rotary Compressor, 3 Ton 230V",Compressor,1566.28,A,39,78,2026-06-07
HVAC-CU-ACR-00414,"ACR Copper, 1/4 in. x 50ft",Copper Tubing,123.22,B,14,31,2026-05-20
HVAC-REF-R32-00415,"R-32, 50lb jug",Refrigerant,270.22,A,59,151,2026-06-18
HVAC-COMP-SCROL-00416,"Scroll Compressor, 5 Ton 460V",Compressor,863.12,C,2,3,2026-02-27
HVAC-PIPE-PEX-00417,"PEX Tubing, 1""",Pipe & Fittings,127.55,C,2,4,2026-03-15
HVAC-ELE-THHN-00418,"THHN Wire, 3/4 in.",Electrical,47.6,C,12,32,2025-12-30
HVAC-REF-R32-00419,"R-32, 30lb tank",Refrigerant,246.14,A,44,117,2026-06-29
HVAC-CTL-FURNA-00420,"Furnace Control Board, 30A",Controls,59.19,C,2,5,2026-03-25
HVAC-PIPE-PVC-00421,"PVC Pipe, 4""",Pipe & Fittings,35.6,B,12,33,2026-06-08
HVAC-CU-SOFT-00422,"Soft Copper Tubing, 3/8 in. x 50ft",Copper Tubing,177.26,C,5,11,2026-04-17
HVAC-VLV-BALL-00423,"Ball Valve, 1/2""",Valves,62.46,B,19,47,2026-05-25
HVAC-PIPE-COPPE-00424,"Copper Fitting Elbow, 4""",Pipe & Fittings,36.02,C,4,7,2026-01-26
HVAC-COMP-VARIA-00425,"Variable Speed Compressor, 3 Ton 230V",Compressor,2730.43,A,38,93,2026-05-30
HVAC-VLV-CHECK-00426,"Check Valve, 1/2""",Valves,65.33,B,16,27,2026-03-18
HVAC-REF-R407C-00427,"R-407C, 30lb tank",Refrigerant,344.36,C,14,27,2026-01-31
HVAC-WH-ELECT-00428,"Electric Water Heater, 199k BTU",Water Heaters,508.89,C,5,10,2026-03-14
HVAC-WH-TANKL-00429,"Tankless Water Heater, 75 gal",Water Heaters,795.11,C,11,31,2026-03-24
HVAC-CU-SOFT-00430,"Soft Copper Tubing, 1/4 in. x 50ft",Copper Tubing,107.51,B,20,59,2026-03-14
HVAC-CTL-CONTA-00431,"Contactor, 120V",Controls,192.34,C,11,19,2026-01-26
HVAC-CU-ACR-00432,"ACR Copper, 1/2 in. x 50ft",Copper Tubing,211.03,B,18,46,2026-03-27
HVAC-ELE-CIRCU-00433,"Circuit Breaker, 20A",Electrical,68.25,B,40,111,2026-05-20
HVAC-PIPE-PVC-00434,"PVC Pipe, 2""",Pipe & Fittings,18.08,C,9,19,2026-01-21
HVAC-REF-R407C-00435,"R-407C, 25lb cylinder",Refrigerant,487.92,A,59,120,2026-06-14
HVAC-COMP-VARIA-00436,"Variable Speed Compressor, 4 Ton 460V",Compressor,884.72,C,18,46,2026-03-02
HVAC-ELE-EMT-00437,"EMT Conduit, 3/4 in.",Electrical,36.76,C,3,6,2026-03-18
HVAC-CTL-RELAY-00438,"Relay, 45 MFD",Controls,167.12,B,32,64,2026-05-05
HVAC-ELE-CIRCU-00439,"Circuit Breaker, 30A",Electrical,102.66,C,20,59,2026-03-05
HVAC-VLV-GATE-00440,"Gate Valve, 1""",Valves,31.95,A,42,106,2026-05-31
HVAC-ELE-EMT-00441,"EMT Conduit, 10 AWG",Electrical,65.18,C,17,46,2026-03-14
HVAC-PIPE-CAST-00442,"Cast Iron Pipe, 4""",Pipe & Fittings,36.32,C,14,27,2026-04-11
HVAC-ELE-DISCO-00443,"Disconnect Switch, 10 AWG",Electrical,22.31,B,35,101,2026-03-26
HVAC-ELE-DISCO-00444,"Disconnect Switch, 10 AWG",Electrical,69.94,A,52,98,2026-05-26
HVAC-PIPE-CPVC-00445,"CPVC Pipe, 1""",Pipe & Fittings,51.09,C,16,37,2026-02-21
HVAC-VLV-GATE-00446,"Gate Valve, 1-1/4""",Valves,126.65,B,18,41,2026-05-25
HVAC-PIPE-PVC-00447,"PVC Pipe, 1-1/2""",Pipe & Fittings,32.18,A,49,81,2026-06-02
HVAC-ELE-CIRCU-00448,"Circuit Breaker, 30A",Electrical,57.73,B,15,28,2026-04-28
HVAC-PIPE-PEX-00449,"PEX Tubing, 3/4""",Pipe & Fittings,54.58,A,51,146,2026-06-23
HVAC-ELE-CIRCU-00450,"Circuit Breaker, 60A",Electrical,27.3,C,13,35,2026-02-11
HVAC-WH-EXPAN-00451,"Expansion Tank, 50 gal",Water Heaters,620.79,A,58,96,2026-05-21
HVAC-PIPE-COPPE-00452,"Copper Fitting Elbow, 1/2""",Pipe & Fittings,29.08,A,52,78,2026-04-15
HVAC-COMP-ROTAR-00453,"Rotary Compressor, 2.5 Ton 230V",Compressor,1161.12,C,5,11,2026-04-27
HVAC-COMP-SCROL-00454,"Scroll Compressor, 4 Ton 460V",Compressor,2151.8,B,11,31,2026-05-28
HVAC-PIPE-CAST-00455,"Cast Iron Pipe, 3/4""",Pipe & Fittings,22.36,C,21,32,2026-02-07
HVAC-WH-GAS-00456,"Gas Water Heater, 50 gal",Water Heaters,513.38,B,20,32,2026-03-22
HVAC-PIPE-PVC-00457,"PVC Pipe, 1-1/2""",Pipe & Fittings,50.8,A,51,139,2026-06-02
HVAC-PIPE-PEX-00458,"PEX Tubing, 1-1/2""",Pipe & Fittings,7.6,A,51,100,2026-05-10
HVAC-MOT-PSC-00459,"PSC Motor, 1/6 HP",Motor,185.31,A,55,132,2026-04-26
HVAC-REF-R407C-00460,"R-407C, 50lb jug",Refrigerant,581.88,C,6,14,2026-02-01
HVAC-MOT-CONDE-00461,"Condenser Fan Motor, 3/4 HP",Motor,306.99,C,18,40,2026-04-01
HVAC-MOT-CONDE-00462,"Condenser Fan Motor, 1/2 HP",Motor,671.57,C,6,17,2026-03-27
HVAC-MOT-PSC-00463,"PSC Motor, 1/6 HP",Motor,281.85,C,6,13,2026-01-16
HVAC-PIPE-PVC-00464,"PVC Pipe, 1/2""",Pipe & Fittings,21.14,A,45,99,2026-06-04
HVAC-CU-ACR-00465,"ACR Copper, 1/4 in. x 50ft",Copper Tubing,53.03,C,2,3,2026-03-08
HVAC-COMP-SCROL-00466,"Scroll Compressor, 2.5 Ton 230V",Compressor,1376.98,C,2,3,2026-02-07
HVAC-VLV-BALL-00467,"Ball Valve, 1""",Valves,44.49,C,2,4,2026-01-28
HVAC-VLV-GATE-00468,"Gate Valve, 2""",Valves,56.87,A,34,55,2026-06-06
HVAC-REF-R410A-00469,"R-410A, 25lb cylinder",Refrigerant,285.09,B,25,50,2026-05-22
HVAC-CTL-SMART-00470,"Smart Thermostat, 45 MFD",Controls,262.39,C,16,47,2026-03-01
HVAC-PIPE-COPPE-00471,"Copper Fitting Elbow, 4""",Pipe & Fittings,22.31,C,7,14,2026-03-13
HVAC-CTL-SMART-00472,"Smart Thermostat, 120V",Controls,91.77,C,2,4,2026-04-18
HVAC-COMP-SCROL-00473,"Scroll Compressor, 4 Ton 460V",Compressor,1048.58,C,12,35,2026-02-02
HVAC-CTL-RELAY-00474,"Relay, 40A",Controls,216.53,B,16,26,2026-04-21
HVAC-ELE-CIRCU-00475,"Circuit Breaker, 20A",Electrical,14.73,A,57,117,2026-07-04
HVAC-PIPE-COPPE-00476,"Copper Fitting Elbow, 1-1/2""",Pipe & Fittings,30.82,C,6,9,2026-03-31
HVAC-VLV-GATE-00477,"Gate Valve, 3/4""",Valves,56.59,B,20,50,2026-04-10
HVAC-ELE-THHN-00478,"THHN Wire, 60A",Electrical,44.27,A,41,100,2026-04-28
HVAC-WH-TANKL-00479,"Tankless Water Heater, 40 gal",Water Heaters,1039.81,C,8,22,2026-02-23
HVAC-CTL-SMART-00480,"Smart Thermostat, 24V",Controls,41.71,B,15,22,2026-04-15
HVAC-REF-R410A-00481,"R-410A, 30lb tank",Refrigerant,195.24,B,20,44,2026-06-15
HVAC-CTL-SMART-00482,"Smart Thermostat, 45 MFD",Controls,86.0,B,15,30,2026-04-23
HVAC-WH-EXPAN-00483,"Expansion Tank, 50 gal",Water Heaters,1379.86,C,2,5,2026-02-04
HVAC-ELE-THHN-00484,"THHN Wire, 10 AWG",Electrical,23.78,A,44,86,2026-04-17
HVAC-ELE-THHN-00485,"THHN Wire, 10 AWG",Electrical,117.83,A,57,153,2026-06-17
HVAC-CTL-CAPAC-00486,"Capacitor, 40A",Controls,72.23,B,22,43,2026-04-18
HVAC-WH-ELECT-00487,"Electric Water Heater, 75 gal",Water Heaters,1294.03,C,14,33,2026-04-26
HVAC-PIPE-COPPE-00488,"Copper Fitting Elbow, 3/4""",Pipe & Fittings,17.21,B,28,60,2026-03-23
HVAC-PIPE-CPVC-00489,"CPVC Pipe, 4""",Pipe & Fittings,25.57,C,4,6,2026-03-30
HVAC-COMP-VARIA-00490,"Variable Speed Compressor, 2 Ton 208V",Compressor,1040.34,C,18,38,2026-01-19
HVAC-COMP-ROTAR-00491,"Rotary Compressor, 2.5 Ton 230V",Compressor,832.16,C,6,14,2026-01-27
HVAC-CTL-SMART-00492,"Smart Thermostat, 120V",Controls,76.95,A,40,101,2026-06-27
HVAC-REF-R410A-00493,"R-410A, 30lb tank",Refrigerant,165.58,A,52,80,2026-06-11
HVAC-MOT-ECM-00494,"ECM Motor, 1/6 HP",Motor,179.55,B,24,37,2026-04-25
HVAC-VLV-CHECK-00495,"Check Valve, 1/2""",Valves,50.44,B,19,29,2026-05-28
HVAC-CTL-CONTA-00496,"Contactor, 24V",Controls,109.99,B,17,28,2026-03-09
HVAC-CU-SOFT-00497,"Soft Copper Tubing, 3/8 in. x 50ft",Copper Tubing,125.0,A,47,133,2026-06-12
